target,id,date,user,text,year,month,day,hour
1,1752920978,2009-05-10 02:27:12,Audreyrose90,watching jackass then bed,2009,5,10,2
1,1753030069,2009-05-10 02:51:47,frankiefurter,Talking to amber showtime baby,2009,5,10,2
1,1753032017,2009-05-10 02:52:15,carakikay,save me i feel like i m going crazy,2009,5,10,2
1,1753115269,2009-05-10 03:11:27,netbramha,wait for the third day,2009,5,10,3
1,1753196865,2009-05-10 03:31:46,wlturland,Can you please with that I d love some egg bacon ranch bed for giving birth 3 times in 4 years,2009,5,10,3
1,1753219070,2009-05-10 03:37:20,brittneyjean_,dude that honest to god happens to me all the time minus the trail mix,2009,5,10,3
1,1753235650,2009-05-10 03:41:38,nickolas_xD,Today felt so much more crazy than it was I digg the new addition to the family there pretty cool,2009,5,10,3
1,1753276035,2009-05-10 03:52:30,cassieewassie,This is to all the people who have MySpaces PLEASE ADD it s my friend s clothing line,2009,5,10,3
1,1753293986,2009-05-10 03:57:26,schmae,Going to get some strawberries for the champagne tonight,2009,5,10,3
1,1753347863,2009-05-10 04:11:58,shico80,I had the best weekend ever,2009,5,10,4
1,1753364914,2009-05-10 04:16:51,kelsey_r,she s a feisty little cat she ll keep them on their toes maybe yay kitties,2009,5,10,4
1,1753367478,2009-05-10 04:17:38,metalmeagan,i hope you feel better,2009,5,10,4
1,1753384263,2009-05-10 04:22:28,SarraSky,Here again how are u all,2009,5,10,4
1,1753417753,2009-05-10 04:32:15,rhettroberts,Just going to shower Brb in 10 mins or so,2009,5,10,4
1,1753481939,2009-05-10 04:51:33,luissasalazar,hey at home about to sleep i cant believe weekend finished so fast happy mothers day good morning and have a great sleep,2009,5,10,4
1,1753534539,2009-05-10 05:07:30,ems_london,morning David have a safe journey and enjoy your time in the states xxx,2009,5,10,5
1,1753568397,2009-05-10 05:17:37,pascalfinette,Finally came around to shorten my Twitter username from to If you follow me no need to change anything,2009,5,10,5
1,1753632104,2009-05-10 05:37:16,violetbakes,you have been busy have a lovely time,2009,5,10,5
1,1753633455,2009-05-10 05:37:42,LoveCynthia1,thanks babe I guess I will find the right person one day til then I m better off alone,2009,5,10,5
1,1753726692,2009-05-10 06:07:04,lotusheartbreak,haha i love both of them too hmm lol i m in need of some good bands too,2009,5,10,6
1,1753728704,2009-05-10 06:07:43,saaam_,YES getting my sky back on wednesday been waiting weeks for it,2009,5,10,6
1,1753886836,2009-05-10 06:58:02,NUMB3R1D1VAA,Whats your name Adelaide Marie How old r u 14 Where Do u live IN THE WORLD lol i jk canada toronto,2009,5,10,6
1,1753953988,2009-05-10 07:17:42,KeisyKiaaa,Heyooooooo Its soo AWESOME YOur SO Funny,2009,5,10,7
1,1753956520,2009-05-10 07:18:27,hippyofdoom,i go for hot because dominos reheats really well Cold pizza is well nice though,2009,5,10,7
1,1754007648,2009-05-10 07:33:05,ScottGibbon,is in a good mood today Even if i have exams next week revision i think not,2009,5,10,7
1,1754026538,2009-05-10 07:38:21,1ratterrier1chi,Get up on the wrong side of the bed,2009,5,10,7
1,1754080875,2009-05-10 07:53:28,aaronatbella,finally the silence is golden,2009,5,10,7
1,1754119478,2009-05-10 08:03:25,podgypanda,just picked up some goodies thanks CL,2009,5,10,8
1,1754199580,2009-05-10 08:23:08,breakawayjay,we re ok AGAIN,2009,5,10,8
1,1754243952,2009-05-10 08:33:37,meezyyy,and wat up to the moms that birthed you twittheads bc without them i wouldve never been followed by you,2009,5,10,8
1,1754330862,2009-05-10 08:53:36,KirstyAlan,Getting ready for 3rd driving lesson awfully excited,2009,5,10,8
1,1754400447,2009-05-10 09:08:20,lovers_fade,mmmm ZQ and Chris Pine lt 3 I think we re going to see it in 1 2 hours v v v excited,2009,5,10,9
1,1754449576,2009-05-10 09:18:42,TheEmmaShow,don t worry we ll know your just trying to get a point across in no way will you be a spammer,2009,5,10,9
1,1754498587,2009-05-10 09:28:47,AnnebrittB,Happy Mother s Day,2009,5,10,9
1,1754498660,2009-05-10 09:28:47,SedzOz,They re addictive J one leads to another then another it s like drugs,2009,5,10,9
1,1754575438,2009-05-10 09:43:52,xmichaelx704,I think I win for best mothers day present,2009,5,10,9
1,1754762085,2009-05-10 10:18:30,islandchic,Thaaanks How s life in Metaverse,2009,5,10,10
1,1754877742,2009-05-10 10:38:43,mitzs,are you a mimbot Your avatar reminds me of them I have Fairybit,2009,5,10,10
1,1754878677,2009-05-10 10:38:53,GabezRosales,an iPod,2009,5,10,10
1,1754880660,2009-05-10 10:39:15,TheShaw2009,Maybe next season the blue one quarter of Manchester can give us a game over the course of the season Sorry no more,2009,5,10,10
1,1754968420,2009-05-10 10:54:10,dbottjer,don t wait too long you ll get a guilt trip when u do call or she might call u,2009,5,10,10
1,1755092722,2009-05-10 11:14:13,ftsklover,I think we re just letting her relax today And then we ll probably take her shopping because she loves it,2009,5,10,11
1,1755282034,2009-05-10 11:44:12,Meshelly420,On my way to the cemetary to pay respects to mi familia,2009,5,10,11
1,1755283463,2009-05-10 11:44:25,lawrenceoluyede,I really don t have a clue sorry If he s still around I ll ask him,2009,5,10,11
1,1755315561,2009-05-10 11:49:27,JIJRoss,Swine flu almost shifted and work all finished Tedious but constructive weekend Apart from an excellent Friday night,2009,5,10,11
1,1755808505,2009-05-10 13:04:31,aem130,Just had lunch with my mommy,2009,5,10,13
1,1755841621,2009-05-10 13:09:31,HeadStrongx3,hey demi can you please look at this ceceliafindorff,2009,5,10,13
1,1759087129,2009-05-10 21:25:55,Kortniisrowday,I get to see my Zack tomorrow I miss him Two days is causing Zack Deprivation Koetnay no likee,2009,5,10,21
1,1759125254,2009-05-10 21:31:05,shesbatty,thanks so much let me know what you think,2009,5,10,21
1,1759127033,2009-05-10 21:31:19,blackwhiteworld,ok some time soonn any others,2009,5,10,21
1,1759200965,2009-05-10 21:41:19,rachelkoptis,had a great Mother s Day Very relaxing,2009,5,10,21
1,1759201158,2009-05-10 21:41:20,anitaa111,i loveee taking nappss tooo especially after schooll i lovvvveee u thomassss lt 3333 ur soo beautifull LMAOOO,2009,5,10,21
1,1759312024,2009-05-10 21:56:19,kbuech,Frank Sinatra quot New York New York quot rb And thanks for the RB on the CW McCall quot Convoy quot,2009,5,10,21
1,1759615697,2009-05-10 22:36:19,fric_de_mentol,Distinct Space is listed,2009,5,10,22
1,1759655300,2009-05-10 22:41:36,CNCGEEK101,Such a busy day and I m physically drained I may end going to bed early tonight Just watching the Red Sox right now,2009,5,10,22
1,1759730125,2009-05-10 22:51:34,Jeremy_Feist,Nah I use my cell whenever I really need to tweet something,2009,5,10,22
1,1759770978,2009-05-10 22:56:26,datalore_tv,Goodnight babe Off to bed,2009,5,10,22
1,1759855576,2009-05-10 23:06:40,Pip2503,Paying bills and doing housework and eating cake,2009,5,10,23
1,1760003029,2009-05-10 23:26:24,rubescubes2,Hope you feel better Wish u the best of luck Dont let this bring yall down We will get them on Tuesday,2009,5,10,23
1,1760078452,2009-05-10 23:36:59,djmatao,Help Julia raise money for cancer research and she ll shave her head If you cant donate ReTweet,2009,5,10,23
1,1760280924,2009-05-11 00:06:57,moregravybaby,Just got home Know it s late but Happy Mother s Day to all the Moms and Grandmas,2009,5,11,0
1,1760281118,2009-05-11 00:06:59,DujourMag,Ahhh so jealous Where are my crepes,2009,5,11,0
1,1760342570,2009-05-11 00:16:41,rob_caporetto,I m with you Popped Collars are for want of a better term just plain wrong,2009,5,11,0
1,1760344661,2009-05-11 00:17:02,MegBurness,Should be going to bed because I am exhausted but playing with my new Kindle 2 instead,2009,5,11,0
1,1770837366,2009-05-12 01:23:19,TePapaColOnline,whoops forgot my,2009,5,12,1
1,1770924124,2009-05-12 01:38:28,kenkliu,i don t venture out to beaches often actually when i go i like to take pics,2009,5,12,1
1,1771031452,2009-05-12 01:58:49,eyeamminotu,Flipping through channels i saw carson daily i realized i would love to kick him in the face,2009,5,12,1
1,1771056418,2009-05-12 02:03:28,panteramack,You re quite welcome,2009,5,12,2
1,1771108976,2009-05-12 02:13:26,GPXGaming,We missed you at the Hot Tub last night I took out Kenny at Chicken lol,2009,5,12,2
1,1771137103,2009-05-12 02:18:54,weapons_wired,anyone wanna come to see lady gaga with me i found cheeper tickets fuck pcd s,2009,5,12,2
1,1771159034,2009-05-12 02:23:22,AndreaDG,you ll adjust to schedule go try it out na,2009,5,12,2
1,1771185816,2009-05-12 02:28:46,elijahsipin,No Doubt was on quot Gossip Girl quot tonight,2009,5,12,2
1,1771186099,2009-05-12 02:28:50,dirtyrottengoss,I had a good time too Next time dont eat for 24 hours and then you might be able to finish your big breakfast,2009,5,12,2
1,1771187309,2009-05-12 02:29:05,EmeteriaS,although ppl r talkN bout this drama Em started u did the right thing by defendN ur wife amp I m prayN 4 u both daily,2009,5,12,2
1,1771234540,2009-05-12 02:38:42,ThinspireMe,hat should have said p90x next,2009,5,12,2
1,1791673194,2009-05-13 23:46:26,AmyKay812,Welcome to Twitter I think a lot of us are still trying to figure out what Twitter is all about,2009,5,13,23
1,1791676136,2009-05-13 23:46:56,BradR1989,Just got off work puff puff,2009,5,13,23
1,1791808327,2009-05-14 00:10:09,OddCara,says eat na ng lunch,2009,5,14,0
1,1792003100,2009-05-14 00:48:18,OnCloudNineX3,you know what i think your next step is now that you have a webcam join BlogTV,2009,5,14,0
1,1792114991,2009-05-14 01:09:46,angielim,what is ttt p s since the last time we spoke i have actually gotten the roof done amp want to say that Mega City is amazing,2009,5,14,1
1,1792194449,2009-05-14 01:24:54,Jana1976,where are my girls this mornin waitin for ya ladys,2009,5,14,1
1,1792195826,2009-05-14 01:25:09,simpleasadart,It means I m special,2009,5,14,1
1,1792328027,2009-05-14 01:49:08,wickedtrish,what part of the body is that,2009,5,14,1
1,1792453159,2009-05-14 02:10:51,mrsrllamb,not really I try to guide my daughter but I would never want to say no Easy 4 me 2 say as she is only 12,2009,5,14,2
1,1792509849,2009-05-14 02:21:04,CandyGirlCeCe,Thanks yall i aim to plz,2009,5,14,2
1,1792617512,2009-05-14 02:41:23,_dixie,after several months following back I found very interesting people,2009,5,14,2
1,1792617742,2009-05-14 02:41:25,jasting,i cant sleep keep me company ailyn,2009,5,14,2
1,1792641875,2009-05-14 02:45:59,cheeop,mkpelland writes for examiner com Win32Vitro computer virus can kill your computer programs,2009,5,14,2
1,1792696078,2009-05-14 02:56:39,sonigra,no my family members do not holiday in margate,2009,5,14,2
1,1792773239,2009-05-14 03:11:45,sv,I m not through with Babylon5 I m somewhere in season 3 I think I watched TNG about several times no option,2009,5,14,3
1,1792819334,2009-05-14 03:21:11,eluriravi,jst goin over news n read abt Obama attending a grad ceremony in ASU isn t tht cool,2009,5,14,3
1,1792894071,2009-05-14 03:36:49,lindork,Prepare to have your mind blown LOL but seriously its fantastic,2009,5,14,3
1,1793054751,2009-05-14 04:11:58,FridaJohansson,Just had first class of today contemporary It was soooo much fun it was the best class since like ever,2009,5,14,4
1,1793074223,2009-05-14 04:16:26,deedeel2,Good night Nick,2009,5,14,4
1,1793097551,2009-05-14 04:21:49,Trevor_Mark,i can t sleep and i have been waiting by the tree where are you,2009,5,14,4
1,1793116914,2009-05-14 04:26:18,hannah_perez,thinking about taking a bath LOL,2009,5,14,4
1,1793245210,2009-05-14 04:56:40,Dan0608,don t count Kris out just yet,2009,5,14,4
1,1793246501,2009-05-14 04:56:59,kenitasu,jonas brothers 3D came out today seeing it tomorrow maybe cant wait,2009,5,14,4
1,1793268274,2009-05-14 05:01:50,hokeypokeyindia,Haha well some day soon we just might do drop in though you will surely want to come back,2009,5,14,5
1,1793288899,2009-05-14 05:06:39,B3LLA,It s after 5 That means it s G amp T time Be sure to ad a twist of lime,2009,5,14,5
1,1793290655,2009-05-14 05:07:04,boardyuk,Thanks for the welcome I hope it does too it should be fine but I gotta speak on it too,2009,5,14,5
1,1793332792,2009-05-14 05:16:59,lesley007,Great thanks you,2009,5,14,5
1,1793350864,2009-05-14 05:21:17,oslolso,Nice hot chocolate and chicken mayo sandwich Some Game Theory now,2009,5,14,5
1,1793372421,2009-05-14 05:26:27,Wix,thanks for tweeting about us,2009,5,14,5
1,1793375669,2009-05-14 05:27:12,abtony,All is fine down here My day totally seems incomplete without Tweets these days,2009,5,14,5
1,1793415839,2009-05-14 05:36:36,novette08,i am definitely thinking of archuleta lol,2009,5,14,5
1,1793439591,2009-05-14 05:42:07,plaidrocket,thanks again for coming over BEST Change Room evar,2009,5,14,5
1,1793459455,2009-05-14 05:46:39,MelissaWOOF,No Franner go see JB3D,2009,5,14,5
1,1793524695,2009-05-14 06:01:33,KnightBrucie,quot Nice to follow you to follow YOU N quot,2009,5,14,6
1,1793548282,2009-05-14 06:06:52,bexiclepop,haha i shall bring it back just for you x,2009,5,14,6
1,1793548771,2009-05-14 06:06:59,enjelee,loves SHANE WEST cute niya si ECHELON CONSPIRACY,2009,5,14,6
1,1793550053,2009-05-14 06:07:17,millyallen,kl kl i will do thanks,2009,5,14,6
1,1793613507,2009-05-14 06:21:46,Lauriix3,today in the cityy with my honey,2009,5,14,6
1,1793635212,2009-05-14 06:26:47,casanova101,Hope you ve cleared up the misunderstanding due to communications problem And talking does not equal to communicating,2009,5,14,6
1,1793657674,2009-05-14 06:31:43,marita_holm,Looks like the sun finally located Trondheim hope summer s on it s way,2009,5,14,6
1,1793681292,2009-05-14 06:37:02,awbree08,aw kk yoo too tc,2009,5,14,6
1,1793727099,2009-05-14 06:46:54,pedrocs,hehe well when you only do it once you re bound to know how far along you are,2009,5,14,6
1,1793727973,2009-05-14 06:47:04,jessa_hugz,ily xoxo thx soo much for saying happy birthday go on msn,2009,5,14,6
1,1793827501,2009-05-14 07:07:19,katyb_,Almost finished unfertility treatments,2009,5,14,7
1,1793852957,2009-05-14 07:12:17,hi_imchloe,and hour and a half of pointe work and my feet feel perfect,2009,5,14,7
1,1793879192,2009-05-14 07:17:25,bryantma,by then I have passed out so not an issue,2009,5,14,7
1,1793933967,2009-05-14 07:27:43,_ddizzle_,On my way to work hopin today is as good as yesterday,2009,5,14,7
1,1794013243,2009-05-14 07:42:15,kentar,I hope you re keeping a list of these,2009,5,14,7
1,1794040653,2009-05-14 07:47:08,CLSPHOTOG,4 46 and I m not tired another Sunrise for me,2009,5,14,7
1,1794071185,2009-05-14 07:52:30,robertholiday,good morning welcome to this Thankful Thursday,2009,5,14,7
1,1794163043,2009-05-14 08:07:35,goatkeeper7,Ahh The real you,2009,5,14,8
1,1794186356,2009-05-14 08:11:20,crampey,tdc trending 9th right now on Twitter keep tweeting,2009,5,14,8
1,1794226438,2009-05-14 08:17:45,littlefluffycat,good for you,2009,5,14,8
1,1794232185,2009-05-14 08:18:40,Chucky666,Boo ya Just got paid 15 quid for learning math for 2 hourss GET IN THERE,2009,5,14,8
1,1794427873,2009-05-14 08:47:28,mikefoong,I like the logo Very well done the 2nd tWiitUP can be my place,2009,5,14,8
1,1794429345,2009-05-14 08:47:41,Sharo_8760,Tonight ESC Semifinals part 2,2009,5,14,8
1,1794504600,2009-05-14 08:57:59,Michelle6473,ok I can t wait til next week for the diet I m doing biggest loser contest at work Need to know now please,2009,5,14,8
1,1794739797,2009-05-14 09:27:51,pinksushi,just got bullied into shopping with my aunt def not a good thing while hungover oh wellllll maybe she ll buy me a burger too early,2009,5,14,9
1,1794740459,2009-05-14 09:27:56,dotcombum,Hope u already had your dinner,2009,5,14,9
1,1794743156,2009-05-14 09:28:16,SJabaley,how the heck do you work this thing,2009,5,14,9
1,1794909499,2009-05-14 09:47:56,kamatahvel,Launch success Herschel is on it s way to the 2nd Sun Earth Lagrange point 1 5 million kilometres from the Earth,2009,5,14,9
1,1794997962,2009-05-14 09:58:04,johnwlong,please send the price quotes privately,2009,5,14,9
1,1794999139,2009-05-14 09:58:11,thattoychick,The garden this year,2009,5,14,9
1,1795270302,2009-05-14 10:28:20,fiercecherry,Thank you to all of my followers who put up w my pointless ranting You are loved,2009,5,14,10
1,1795317308,2009-05-14 10:33:26,wibblefish,boring database entry work enlivened by a trance oddessy on di fm vocal trance streams some classics this afternoon,2009,5,14,10
1,1795361671,2009-05-14 10:38:16,ninalicious,A mental illness awareness project I got to participate in,2009,5,14,10
1,1795361687,2009-05-14 10:38:16,loborohan,u just seem to be watching the same people society but now they are cautching ur attention before coz ur one of them,2009,5,14,10
1,1795702870,2009-05-14 11:13:36,thespiritguide,A Thank you I m excited too my first book was so serious amp non fiction this one is way more fun,2009,5,14,11
1,1795755030,2009-05-14 11:18:53,thebigwoods,i can hear mr wren calling for his sweetheart,2009,5,14,11
1,1795956757,2009-05-14 11:39:02,LucieLKS,I knoooow after trying to ask her a million times with the rediculous amount of Q s she was asked lol she was so nice,2009,5,14,11
1,1796174705,2009-05-14 12:00:17,Novellabella,look who is sitting next to me,2009,5,14,12
1,1822395516,2009-05-16 22:28:51,EjPrincess,hehehe i was jk KINDA,2009,5,16,22
1,1822540383,2009-05-16 22:48:48,kevin_herrera,That studyin paid off from an F to a C final grade in finance 303,2009,5,16,22
1,1822609847,2009-05-16 22:58:36,emmy89,One of my favorite episodes so far might be Doppelgangland because Willow is one of my favorite characters,2009,5,16,22
1,1822684372,2009-05-16 23:08:45,Blackpiiink,Writing and my friends,2009,5,16,23
1,1822828102,2009-05-16 23:28:54,Oh_Btw_Dalton,cap n crunchh after a long day makes everything okay,2009,5,16,23
1,1823047916,2009-05-16 23:59:40,kcollard07,not in the state for the next few days well for more than like 12 hours road trip then cape finally,2009,5,16,23
1,1823122059,2009-05-17 00:10:05,stephvoncupcake,Hey I d love to create a cake for you DM me any details you have for me,2009,5,17,0
1,1823416566,2009-05-17 00:54:59,BlaqVixenBeauty,I think you re on to something,2009,5,17,0
1,1823479501,2009-05-17 01:05:00,Slixshots,YAY TWITTER,2009,5,17,1
1,1823480625,2009-05-17 01:05:10,tany182005,GOODNIGHT TWITTERVILL MUAAAAAH,2009,5,17,1
1,1823539239,2009-05-17 01:14:42,shelby2051,woah that s a high temperature Get well soon,2009,5,17,1
1,1823542372,2009-05-17 01:15:13,luckyme787,So this Twitter thing condones nay encourages and is built upon self absorption I may be a fan yet,2009,5,17,1
1,1823601010,2009-05-17 01:25:21,kellbell68,So whatcha need for a smile You should smile it keeps the crap away,2009,5,17,1
1,1823895001,2009-05-17 02:20:09,LovesPlaying,Today I m going to break the top 400 with YOUR help 71 more followers required Who s gonna help me do it Pretty pretty please,2009,5,17,2
1,1823895940,2009-05-17 02:20:19,paul_steele,i wonder if they do that pattern in hiking boots,2009,5,17,2
1,1823919818,2009-05-17 02:25:12,twinkielasher,I do twinkielasher com,2009,5,17,2
1,1823971398,2009-05-17 02:35:40,VaLaleuf,Just passed the intrepid that s what she said zing sauce,2009,5,17,2
1,1824040152,2009-05-17 02:49:59,LisaLalli,Is laying in bed singing church songs with her family,2009,5,17,2
1,1824090432,2009-05-17 03:00:42,Justyniak,On my way home from work Another night with Truffle n Gizmo Love these lil kitties,2009,5,17,3
1,1824114074,2009-05-17 03:05:39,MLC44,thanks for coming in tonight sorry you had to wait so long but as you said it WAS for the best server in Chicago,2009,5,17,3
1,1824157362,2009-05-17 03:15:15,top_figure,LOL Yessssssssss,2009,5,17,3
1,1824266678,2009-05-17 03:40:13,mrtweetlovesyou,Thanks for helping us get discovered by,2009,5,17,3
1,1824370310,2009-05-17 04:05:32,nicolereneeharr,no worries,2009,5,17,4
1,1824407386,2009-05-17 04:14:56,justinemaganda,escaped again battling it all out on Rock Legends,2009,5,17,4
1,1824408215,2009-05-17 04:15:07,adamgersbach,yeh same here if you learn how to run magento locally please let me know,2009,5,17,4
1,1824505541,2009-05-17 04:40:24,justkeepdreamin,i m really glad you listen to good music like lydia,2009,5,17,4
1,1824507419,2009-05-17 04:40:52,SwanLover,i m gonna bake cake right now and thereis nothing you can do about it P,2009,5,17,4
1,1824564501,2009-05-17 04:56:18,AMYSLOAN2,lt 3 i love ROBBIE WILLIAMS,2009,5,17,4
1,1824579954,2009-05-17 05:00:19,eeemmmmmaaa,saw jonas brothers 3d movie today it was awesome,2009,5,17,5
1,1824640519,2009-05-17 05:16:15,misterpix,tipoftheday Get in front of a lens if you want to now how your models feel while shooting them Selfportrait but better other photog,2009,5,17,5
1,1824640658,2009-05-17 05:16:17,elburgo,sun s has come out,2009,5,17,5
1,1824658587,2009-05-17 05:21:06,CrazeeButCooel,no im not being followed by then gt lt GOTTA GO GET UP xx,2009,5,17,5
1,1824733825,2009-05-17 05:41:25,roo_roo,eurovision time too bad its been spoilt for me,2009,5,17,5
1,1824843789,2009-05-17 06:11:13,baby_shellz,can t think of much else to do today but lie in bed and watch tv,2009,5,17,6
1,1824881378,2009-05-17 06:21:11,rhyswynne,I m PHPing a script for BBPress and off out for lunch later,2009,5,17,6
1,1824898963,2009-05-17 06:26:07,xXAndrEaEXx,My daddys gone to germany but hes coming back tomorrow,2009,5,17,6
1,1824935505,2009-05-17 06:35:56,LydiaJayne475,cos she is one smart cookie who has already worked out that everything tastes better in a cake,2009,5,17,6
1,1824937604,2009-05-17 06:36:30,meganathena,How old are you Im curious with all my twitter friends ages,2009,5,17,6
1,1824988662,2009-05-17 06:50:44,BassGirl12,People go and watch Star Trek its an awesome movie x,2009,5,17,6
1,1825102860,2009-05-17 07:21:21,westieslove,will young murdered that song Westlife all the way,2009,5,17,7
1,1825103499,2009-05-17 07:21:32,arianneross,but u got 2 admit it helps sometimes LOL tho u probably must mellow down a bit sometimes,2009,5,17,7
1,1825181523,2009-05-17 07:41:44,AliCM,Am lso seriously addicted Poor keeps getting his phone stolen so i can play it HIghest score now is 113,2009,5,17,7
1,1825199534,2009-05-17 07:46:18,rubenerd,Hehe all I did this afternoon was add VESA support to get high res consoles then I started playing around with it more again,2009,5,17,7
1,1825200882,2009-05-17 07:46:39,maliajonas,yeah she sounds weird she is normally really good YAY i am seeing her in like 1 week omg how exciting haha,2009,5,17,7
1,1825201806,2009-05-17 07:46:52,trisha1213,I m at my favorite hang out place but the wi fi connection is not working Good thing I brought the prepaid internet connection with me,2009,5,17,7
1,1825260386,2009-05-17 08:01:13,anderspavia,it must have been the meatballs damn you Steve,2009,5,17,8
1,1825558658,2009-05-17 09:07:04,khali_blache,Silence Silence Let the fic flow,2009,5,17,9
1,1825581293,2009-05-17 09:11:33,ColletteNeuman,Happy Birthday Jordan Hope it s a great one,2009,5,17,9
1,1825634493,2009-05-17 09:22:03,jonesieboy,2007 AH maths paper asks to integrate 8x 2sin 4x wrtx Just ask wolframalpha It can do a lot of it,2009,5,17,9
1,1825635777,2009-05-17 09:22:19,Lisa_Faye,there is ubertwitter but I haven t tried it so I m not sure if its better Let me know,2009,5,17,9
1,1825686590,2009-05-17 09:31:59,samgstewart,Can t seem to stop dreaming about college It s kind of crazy really Oh well i m at the vi beaches,2009,5,17,9
1,1825687039,2009-05-17 09:32:03,pamelaooh,oooh work in two hours theres something very sucky about working the entire weekend it happens at least the sun is shining,2009,5,17,9
1,1825689024,2009-05-17 09:32:24,kaynicollexD,morninnng getting readdy going to get my neeew camera wittt my dadd then iddk,2009,5,17,9
1,1825744165,2009-05-17 09:42:30,BaByDoLpHiNz,Hey guys I was wondering when is Joe s Single Ladie s Dance going up Well love you Take care and God Bless,2009,5,17,9
1,1825883063,2009-05-17 10:07:06,rochelleloyola,12 days to go before my 18th birthday,2009,5,17,10
1,1825915619,2009-05-17 10:12:38,Udge,I think you have to subscribe to the ones you want to write for,2009,5,17,10
1,1825943037,2009-05-17 10:17:14,webgirluk,Cheers I don t know get whisked away on holiday by a nice guy or something lol,2009,5,17,10
1,1825945164,2009-05-17 10:17:36,MeinTeil,thanks I am glad someone enjoys them,2009,5,17,10
1,1826068758,2009-05-17 10:37:41,beccarr416,baby shower today,2009,5,17,10
1,1826141150,2009-05-17 10:47:36,LisalovexD,Getting ready,2009,5,17,10
1,1826210668,2009-05-17 10:57:50,FitHCky,don t kill me though haha Please,2009,5,17,10
1,1826210982,2009-05-17 10:57:53,jennycychow,wot tattoo u gettin this time post sum pics wen it s done,2009,5,17,10
1,1826243311,2009-05-17 11:02:27,connnor,I love the soundscapes music channel,2009,5,17,11
1,1826454145,2009-05-17 11:32:59,jeanneava,just finished watching Gilmore Girls 5 10 for the yes I counted it 47th time yes I m addicted but that episode is so brilliant,2009,5,17,11
1,1826962258,2009-05-17 12:41:41,channbamm,lovin this summer weather bbq today I looove my boys,2009,5,17,12
1,1827125145,2009-05-17 13:02:45,WeRespectMiley,ppl keep asking why garret jiroux s quot quote of the day 2 quot is in my favs the reason because i gave him that i m happy he likes it,2009,5,17,13
1,1827127155,2009-05-17 13:03:00,spacecrazed,and Thanks for the Retweets,2009,5,17,13
1,1827332527,2009-05-17 13:29:21,BabyBrenna,Watching Lifetime RiCkY lt 3,2009,5,17,13
1,1827373527,2009-05-17 13:34:28,XxSceneOXx,u should work there,2009,5,17,13
1,1827373544,2009-05-17 13:34:28,timhosgood,nothing major just a portfolio design with some nifty custom jQuery sliders and such like that I hope to sell on ThemeForest,2009,5,17,13
1,1827411370,2009-05-17 13:39:16,Bones_Fans,i m following you already,2009,5,17,13
1,1827413429,2009-05-17 13:39:32,Cherry_Becky,Cause you can t play Taylor is it You can me write on J4G and come there on,2009,5,17,13
1,1827413468,2009-05-17 13:39:33,limegreenmodern,we are heading out to take a hike need to get the provisions ready they are the most important part to my DS8 and DD3,2009,5,17,13
1,1827420474,2009-05-17 13:40:25,taliasunset,What makes me happy Watermelon Maseratis Marc Jacobs Sprinkles cupcakes Being pretty Weed LAKERS BEATING ROCKETS all cheered up,2009,5,17,13
1,1827430219,2009-05-17 13:41:38,lizuh,today is my lazy day got nothing to do,2009,5,17,13
1,1827439257,2009-05-17 13:42:46,kaylynslifee,gained a follower whoo,2009,5,17,13
1,1827439479,2009-05-17 13:42:48,QueenPsycho,I m a pro Sha I can totally go to Buck s show five minutes before start time now,2009,5,17,13
1,1827447495,2009-05-17 13:43:50,melaniesais,On the best mini vacation everrr,2009,5,17,13
1,1827479461,2009-05-17 13:47:54,BrandySanDiego,Mm pop tarts its not a doughnut but it ll do P,2009,5,17,13
1,1827496114,2009-05-17 13:50:03,MariselaB,Oppsy I m sure Mia appreciated the snack though,2009,5,17,13
1,1827508111,2009-05-17 13:51:32,kayasmith,just awa to put aiden to bed then give my dad a quick call if your free in about 20 mins i ll call you,2009,5,17,13
1,1827508150,2009-05-17 13:51:32,ericathompson,exactly i mean it is you nickname an all,2009,5,17,13
1,1827565415,2009-05-17 13:58:58,MandyPandy32,You ll get there x,2009,5,17,13
1,1827566174,2009-05-17 13:59:04,andrewghayes,Cool So is it at that point we can laugh and make fun Congrats though,2009,5,17,13
1,1827624112,2009-05-17 14:06:11,jodixhavok,is your dog a chihuahua pug cross i love him,2009,5,17,14
1,1827632190,2009-05-17 14:07:12,jessicatsang,Sooo many tweets to read where to start Foods ready but I must delay it for a while tonight,2009,5,17,14
1,1827632262,2009-05-17 14:07:12,Iyona_D,time 4 dessert my fav,2009,5,17,14
1,1827658656,2009-05-17 14:10:31,weeyin13,yeah I m thinking about it no its bad but I m pale blue at the moment and its not really a good look lol,2009,5,17,14
1,1827664881,2009-05-17 14:11:19,shabzcohelp,of course,2009,5,17,14
1,1827666955,2009-05-17 14:11:35,HayashiDai,My life rocks my socks The sun s shining it s warm outside and Star Trek is in the cinemas gt BD,2009,5,17,14
1,1827681168,2009-05-17 14:13:24,KubMartin,I didnt watch it,2009,5,17,14
1,1827682500,2009-05-17 14:13:35,weeyin13,ok folks I m gonna go and jump in a lovely warm warm and chill for a bit might b on later or catch uz all tomorrow bye bye xxx,2009,5,17,14
1,1827682528,2009-05-17 14:13:35,nirmalpatel,depends on if you successfully blow it up into 2 chapters,2009,5,17,14
1,1827699122,2009-05-17 14:15:39,train4strength,Thanx for the FF Doc,2009,5,17,14
